dot_x,dot_y,dot_fwhm_x,dot_fwhm_y,laser_x,laser_y
nan,nan,nan,nan,1.235451957410248269e+03,1.195237445761847994e+03
nan,nan,nan,nan,1.232668806299327343e+03,1.193934056544780333e+03
nan,nan,nan,nan,1.233129671806557099e+03,1.192871221442568412e+03
nan,nan,nan,nan,1.235429466835289759e+03,1.195024587025217215e+03
nan,nan,nan,nan,1.235662533194561547e+03,1.195267691206260452e+03
nan,nan,nan,nan,1.232488039471676075e+03,1.194367946262876785e+03
nan,nan,nan,nan,1.234763760046241259e+03,1.195762505985174585e+03
nan,nan,nan,nan,1.234421577791011259e+03,1.194903377215145383e+03
nan,nan,nan,nan,1.233204394396477028e+03,1.193305910850420332e+03
nan,nan,nan,nan,1.235714105934353711e+03,1.195384446142048091e+03
nan,nan,nan,nan,1.234714432079847938e+03,1.195248568413014027e+03
nan,nan,nan,nan,1.234418693533713622e+03,1.194956866981354779e+03
nan,nan,nan,nan,1.234240890832061950e+03,1.195646574370835879e+03
nan,nan,nan,nan,1.232483026227457003e+03,1.193907547314755902e+03
nan,nan,nan,nan,1.233857829959809806e+03,1.193780242235518472e+03
nan,nan,nan,nan,1.235923250513500989e+03,1.194716823670682970e+03
nan,nan,nan,nan,1.233905273855105861e+03,1.193208417312294387e+03
nan,nan,nan,nan,1.235692419288966676e+03,1.194540791112193801e+03
nan,nan,nan,nan,1.232995073700340072e+03,1.192671775082906152e+03
nan,nan,nan,nan,1.232554896281325910e+03,1.193178159365560759e+03
nan,nan,nan,nan,1.234783458020027183e+03,1.194477475909485065e+03
nan,nan,nan,nan,1.232737554172106229e+03,1.193645329378908173e+03
nan,nan,nan,nan,1.236022912849015029e+03,1.193974556938084334e+03
nan,nan,nan,nan,1.235374660619822180e+03,1.195024820700513374e+03
nan,nan,nan,nan,1.232722295616002157e+03,1.193038843538474339e+03
nan,nan,nan,nan,1.235391634084481893e+03,1.195288543035916291e+03
nan,nan,nan,nan,1.234895438436227323e+03,1.195220728358706310e+03
nan,nan,nan,nan,1.232325239488387069e+03,1.193696229507709631e+03
nan,nan,nan,nan,1.236102026550729306e+03,1.194178926297177895e+03
nan,nan,nan,nan,1.233086304973501683e+03,1.192191617098658526e+03
nan,nan,nan,nan,1.233165352104615522e+03,1.191873729920371261e+03
nan,nan,nan,nan,1.236036760662993402e+03,1.194824070209830779e+03
nan,nan,nan,nan,1.235063519235035074e+03,1.193485654312291899e+03
nan,nan,nan,nan,1.236330873535841874e+03,1.192911351171176420e+03
nan,nan,nan,nan,1.235402850110649524e+03,1.193240043577755841e+03
nan,nan,nan,nan,1.233533594533882024e+03,1.194026887815412010e+03
nan,nan,nan,nan,1.235458179448995907e+03,1.194865743870926963e+03
nan,nan,nan,nan,1.235732187879669937e+03,1.195883830072174533e+03
nan,nan,nan,nan,1.233291483316263566e+03,1.195633574919009106e+03
nan,nan,nan,nan,1.233580728739820415e+03,1.194895183448474427e+03
nan,nan,nan,nan,1.234592436136382503e+03,1.196273455113701857e+03
nan,nan,nan,nan,1.234785632129438454e+03,1.195903538879682856e+03
nan,nan,nan,nan,1.236744730094205352e+03,1.191310518034502820e+03
nan,nan,nan,nan,1.235534684676171992e+03,1.195001365538693790e+03
nan,nan,nan,nan,1.237892446512033075e+03,1.191264026260204446e+03
nan,nan,nan,nan,1.234993318747194735e+03,1.195019458374182932e+03
nan,nan,nan,nan,1.237209072505168251e+03,1.194832964829877028e+03
nan,nan,nan,nan,1.237384366462794105e+03,1.195317043560104139e+03
nan,nan,nan,nan,1.235717215123931965e+03,1.196937785144840291e+03
nan,nan,nan,nan,1.235236669150755461e+03,1.198106261598108176e+03
nan,nan,nan,nan,1.235547258381324809e+03,1.196294711421879128e+03
nan,nan,nan,nan,1.237144834028177002e+03,1.195498625304659981e+03
nan,nan,nan,nan,1.237543195295121905e+03,1.197115706022741733e+03
nan,nan,nan,nan,1.237706332259456076e+03,1.195041912714384807e+03
nan,nan,nan,nan,1.236020453538819083e+03,1.197472663013295687e+03
nan,nan,nan,nan,1.237220093779010540e+03,1.196249999487265995e+03
nan,nan,nan,nan,1.236291574635855795e+03,1.197651449208174654e+03
nan,nan,nan,nan,1.236701808393184820e+03,1.198028818220684116e+03
nan,nan,nan,nan,1.237085584640975867e+03,1.198428379568223136e+03
nan,nan,nan,nan,1.236529648544920974e+03,1.198368242491321325e+03
nan,nan,nan,nan,1.237690646128407252e+03,1.197712386549093253e+03
nan,nan,nan,nan,1.235388272681252602e+03,1.200036662139921191e+03
nan,nan,nan,nan,1.238847794226044243e+03,1.195430802675575706e+03
nan,nan,nan,nan,1.236607774367510956e+03,1.199819233702100973e+03
nan,nan,nan,nan,1.237461209012833024e+03,1.196686092437276329e+03
nan,nan,nan,nan,1.238859041454227281e+03,1.194624539910223348e+03
nan,nan,nan,nan,1.238653479347615530e+03,1.196638830024704021e+03
nan,nan,nan,nan,1.237670785100515786e+03,1.195756902806158223e+03
nan,nan,nan,nan,1.239162842682115070e+03,1.192257387070407731e+03
nan,nan,nan,nan,1.238933513118096471e+03,1.193798884773004374e+03
nan,nan,nan,nan,1.236397798198824148e+03,1.197744168700261980e+03
nan,nan,nan,nan,1.238166382868268101e+03,1.193785413972319930e+03
nan,nan,nan,nan,1.238904277364588324e+03,1.192511497095628101e+03
nan,nan,nan,nan,1.236113747035966526e+03,1.200371260363625879e+03
nan,nan,nan,nan,1.237504276887134665e+03,1.196344029162498828e+03
nan,nan,nan,nan,1.236993836978768059e+03,1.197067922355169230e+03
nan,nan,nan,nan,1.236554135725295282e+03,1.198174649200863996e+03
nan,nan,nan,nan,1.237867609130215669e+03,1.196674772593299622e+03
nan,nan,nan,nan,1.238288498968766362e+03,1.194306779806779559e+03
nan,nan,nan,nan,1.235699482008896894e+03,1.198529197765601339e+03
nan,nan,nan,nan,1.236932414269123910e+03,1.197999748311386611e+03
nan,nan,nan,nan,1.238499595313752479e+03,1.195966439646740355e+03
nan,nan,nan,nan,1.236542436212243047e+03,1.197674746750129998e+03
nan,nan,nan,nan,1.238560405755069496e+03,1.196322680068314412e+03
nan,nan,nan,nan,1.235365003952761754e+03,1.197940767943203809e+03
nan,nan,nan,nan,1.237121314800521532e+03,1.196098223688316921e+03
nan,nan,nan,nan,1.236080083085708338e+03,1.198130278791138608e+03
nan,nan,nan,nan,1.235261019103923672e+03,1.197341912036766871e+03
nan,nan,nan,nan,1.238006068909912756e+03,1.195025760576069388e+03
nan,nan,nan,nan,1.238773955458898399e+03,1.194827458961075081e+03
nan,nan,nan,nan,1.235602161467945962e+03,1.196959042264185882e+03
nan,nan,nan,nan,1.237191022991231421e+03,1.196337304211380115e+03
nan,nan,nan,nan,1.235609048712802178e+03,1.196822990215356867e+03
nan,nan,nan,nan,1.238012272637617343e+03,1.195643641174747927e+03
nan,nan,nan,nan,1.237671196242421502e+03,1.194744716808903149e+03
nan,nan,nan,nan,1.237813046876095768e+03,1.194392248875690484e+03
nan,nan,nan,nan,1.237308940536191130e+03,1.195032590449337022e+03
nan,nan,nan,nan,1.234684855531055973e+03,1.195741618991469295e+03
nan,nan,nan,nan,1.237757208868996258e+03,1.193796487936144331e+03
nan,nan,nan,nan,1.236607544155740243e+03,1.194658971273662701e+03
nan,nan,nan,nan,1.234917009166583057e+03,1.195442391343701274e+03
nan,nan,nan,nan,1.235932909050155558e+03,1.194374756788927243e+03
nan,nan,nan,nan,1.237014550296117022e+03,1.194074816616185217e+03
nan,nan,nan,nan,1.234098011492449587e+03,1.194852642787701598e+03
nan,nan,nan,nan,1.237735891398656349e+03,1.190838183716235790e+03
nan,nan,nan,nan,1.236231813235005120e+03,1.193414931265926725e+03
nan,nan,nan,nan,1.234487775507686592e+03,1.194281330989592789e+03
nan,nan,nan,nan,1.237027561009848796e+03,1.192150087159991926e+03
nan,nan,nan,nan,1.234890605397282798e+03,1.195016334491220732e+03
nan,nan,nan,nan,1.234416317810190776e+03,1.193519369540992329e+03
nan,nan,nan,nan,1.235480335762812501e+03,1.194916918450854155e+03
nan,nan,nan,nan,1.237231169910456174e+03,1.191145900703696498e+03
nan,nan,nan,nan,1.237012513645978970e+03,1.191670856973391437e+03
nan,nan,nan,nan,1.237116884012190440e+03,1.190816469948762688e+03
nan,nan,nan,nan,1.237359146945979319e+03,1.190553209602836432e+03
nan,nan,nan,nan,1.236784026336827992e+03,1.191994200540897054e+03
nan,nan,nan,nan,1.233603028447412953e+03,1.192433372124839707e+03
nan,nan,nan,nan,1.233819050921869575e+03,1.192136441128785691e+03
nan,nan,nan,nan,1.235752804178610404e+03,1.192943465151346572e+03
nan,nan,nan,nan,1.237215357015204745e+03,1.192465382376079106e+03
nan,nan,nan,nan,1.234005471170588180e+03,1.191345735880409620e+03
nan,nan,nan,nan,1.236981111096392397e+03,1.192894405291999192e+03
nan,nan,nan,nan,1.236314840049627037e+03,1.192402751244998854e+03
nan,nan,nan,nan,1.236527869211376810e+03,1.193494528564375742e+03
nan,nan,nan,nan,1.236867844160738969e+03,1.192718747599730250e+03
nan,nan,nan,nan,1.233903405762102011e+03,1.192160674808122621e+03
nan,nan,nan,nan,1.234698219200290623e+03,1.192538626038023949e+03
nan,nan,nan,nan,1.235777181525278365e+03,1.193949884667216111e+03
nan,nan,nan,nan,1.235859202455553032e+03,1.192973175980820997e+03
nan,nan,nan,nan,1.234316178330012008e+03,1.192586607994979204e+03
nan,nan,nan,nan,1.235490651934929701e+03,1.193770636105413814e+03
nan,nan,nan,nan,1.236341549422483467e+03,1.190826556214196671e+03
nan,nan,nan,nan,1.234499192184099002e+03,1.192915452251963870e+03
nan,nan,nan,nan,1.233828651905445440e+03,1.193804998021869778e+03
nan,nan,nan,nan,1.233197251522239640e+03,1.194479813839889630e+03
nan,nan,nan,nan,1.233398350631828180e+03,1.194148139295962892e+03
nan,nan,nan,nan,1.236517535963560022e+03,1.193615735487719576e+03
nan,nan,nan,nan,1.235619031402069368e+03,1.193183918881386944e+03
nan,nan,nan,nan,1.236721410279946667e+03,1.192702614712735794e+03
nan,nan,nan,nan,1.234301996705131614e+03,1.195367695336681209e+03
nan,nan,nan,nan,1.235288148834191816e+03,1.191322109503003048e+03
nan,nan,nan,nan,1.233682300026064013e+03,1.193979656700777923e+03
nan,nan,nan,nan,1.236049487730827423e+03,1.192147711019588542e+03
nan,nan,nan,nan,1.234956068472029756e+03,1.192112505154429755e+03
nan,nan,nan,nan,1.234666314456979762e+03,1.191905275558623771e+03
nan,nan,nan,nan,1.235702969404350142e+03,1.192008437805225640e+03
nan,nan,nan,nan,1.235151581391019590e+03,1.191451717042094515e+03
nan,nan,nan,nan,1.233074332182416583e+03,1.195994951607768598e+03
nan,nan,nan,nan,1.236243474684971488e+03,1.191729116160058311e+03
nan,nan,nan,nan,1.234746097358906582e+03,1.192432815676197379e+03
nan,nan,nan,nan,1.234802421229261199e+03,1.191652503434371738e+03
nan,nan,nan,nan,1.235694254634804338e+03,1.192354192809942560e+03
nan,nan,nan,nan,1.235528165436565359e+03,1.191381667003795428e+03
nan,nan,nan,nan,1.237073049358788467e+03,1.191630571268120093e+03
nan,nan,nan,nan,1.236550721747098351e+03,1.191198561088713177e+03
nan,nan,nan,nan,1.237226420527041682e+03,1.193090889742785293e+03
nan,nan,nan,nan,1.235443485991222815e+03,1.194752595652112177e+03
nan,nan,nan,nan,1.237118731265870792e+03,1.192865127800382652e+03
nan,nan,nan,nan,1.235226215459303830e+03,1.193409268942000381e+03
nan,nan,nan,nan,1.236994586722621079e+03,1.192596733642836853e+03
nan,nan,nan,nan,1.236690839942916000e+03,1.192613052137643763e+03
nan,nan,nan,nan,1.233806927725919650e+03,1.196144130256853941e+03
nan,nan,nan,nan,1.237219922719909619e+03,1.192993983800842216e+03
nan,nan,nan,nan,1.234886914297533394e+03,1.194653504017018804e+03
nan,nan,nan,nan,1.234643172473656477e+03,1.193745485890521650e+03
nan,nan,nan,nan,1.233497724258162862e+03,1.197367546622527698e+03
nan,nan,nan,nan,1.236548362738554033e+03,1.192100874217593855e+03
nan,nan,nan,nan,1.236429753012244646e+03,1.191537168153870880e+03
nan,nan,nan,nan,1.233600755996851603e+03,1.196662909052660780e+03
nan,nan,nan,nan,1.233605411815886328e+03,1.196173056176429782e+03
nan,nan,nan,nan,1.237237512006008728e+03,1.191675418960641537e+03
nan,nan,nan,nan,1.234753684539444748e+03,1.193873960639199595e+03
nan,nan,nan,nan,1.236823483146267336e+03,1.192603350168490579e+03
nan,nan,nan,nan,1.237083165344108920e+03,1.192120285234532275e+03
nan,nan,nan,nan,1.234838866470244284e+03,1.193050269956865122e+03
nan,nan,nan,nan,1.235089368154420754e+03,1.193972980790197653e+03
nan,nan,nan,nan,1.233650319383755232e+03,1.195581513192272723e+03
nan,nan,nan,nan,1.234138023273000272e+03,1.194372903367140907e+03
nan,nan,nan,nan,1.234480056258234072e+03,1.193296877561286465e+03
nan,nan,nan,nan,1.236149073402238173e+03,1.192076393393161197e+03
nan,nan,nan,nan,1.236266064086804818e+03,1.192897981094361739e+03
nan,nan,nan,nan,1.236294285703410651e+03,1.192121456793517837e+03
nan,nan,nan,nan,1.234768104189466612e+03,1.194871865871689806e+03
nan,nan,nan,nan,1.234342212787863900e+03,1.195021679264775457e+03
nan,nan,nan,nan,1.236136938102195472e+03,1.193605848078390864e+03
nan,nan,nan,nan,1.235866044489222304e+03,1.190754754115818059e+03
nan,nan,nan,nan,1.236407346965044326e+03,1.192300370139536426e+03
nan,nan,nan,nan,1.234899643737033330e+03,1.194017478762739529e+03
nan,nan,nan,nan,1.233045057621188562e+03,1.195959372649018405e+03
nan,nan,nan,nan,1.233856588676559795e+03,1.195531117868253659e+03
nan,nan,nan,nan,1.233961665425609226e+03,1.195543184905122871e+03
nan,nan,nan,nan,1.234800499634841344e+03,1.194420427777573423e+03
nan,nan,nan,nan,1.234853392483907555e+03,1.193699224285165201e+03
nan,nan,nan,nan,1.234228346720876061e+03,1.194528055594071930e+03
nan,nan,nan,nan,1.234245702604509006e+03,1.195234419966059704e+03
nan,nan,nan,nan,1.235370776248924585e+03,1.193032504848435110e+03
nan,nan,nan,nan,1.234474987518089847e+03,1.194722038587223778e+03
nan,nan,nan,nan,1.233968057017729279e+03,1.196464796114311866e+03
nan,nan,nan,nan,1.235141069085455911e+03,1.193022218860523026e+03
nan,nan,nan,nan,1.234870346457988262e+03,1.193699144041842146e+03
nan,nan,nan,nan,1.236058557599862979e+03,1.191933953527458698e+03
nan,nan,nan,nan,1.234894420504896971e+03,1.193926194956833342e+03
nan,nan,nan,nan,1.234262048248704332e+03,1.195250091558975328e+03
nan,nan,nan,nan,1.236283040394481532e+03,1.192065713272454104e+03
nan,nan,nan,nan,1.236189504107299626e+03,1.191639452185049095e+03
nan,nan,nan,nan,1.233705260540050858e+03,1.194578719903065803e+03
nan,nan,nan,nan,1.234706126208378464e+03,1.193558935178723686e+03
nan,nan,nan,nan,1.233163101568690763e+03,1.195558346447870008e+03
nan,nan,nan,nan,1.236054830379188616e+03,1.192125131458356464e+03
nan,nan,nan,nan,1.233213849094423949e+03,1.194644180728848596e+03
nan,nan,nan,nan,1.235276049627045950e+03,1.193186882221807537e+03
nan,nan,nan,nan,1.236259685131826018e+03,1.191919199347223412e+03
nan,nan,nan,nan,1.236005323496182427e+03,1.193622069739117933e+03
nan,nan,nan,nan,1.234759268830967812e+03,1.193786394260978796e+03
nan,nan,nan,nan,1.233474325057091391e+03,1.197167351873099506e+03
nan,nan,nan,nan,1.233230049182425546e+03,1.193921885921530475e+03
nan,nan,nan,nan,1.233867636028909601e+03,1.195577775719867986e+03
nan,nan,nan,nan,1.235647378983224144e+03,1.191537535304481480e+03
nan,nan,nan,nan,1.234907419403121821e+03,1.194572486576187657e+03
nan,nan,nan,nan,1.235692690069674882e+03,1.193714131685892880e+03
nan,nan,nan,nan,1.233496230717576282e+03,1.195132749599994440e+03
nan,nan,nan,nan,1.233070772722729771e+03,1.194919404929762550e+03
nan,nan,nan,nan,1.235677196623375949e+03,1.192556651828076610e+03
nan,nan,nan,nan,1.235146415780486905e+03,1.194535348087312968e+03
nan,nan,nan,nan,1.235989517053189957e+03,1.194829807046519363e+03
nan,nan,nan,nan,1.235136374302736840e+03,1.193949033671180587e+03
nan,nan,nan,nan,1.233387187302911116e+03,1.194941601672492425e+03
nan,nan,nan,nan,1.234367155062146594e+03,1.196390708086041968e+03
nan,nan,nan,nan,1.233830807008441525e+03,1.195184793860667241e+03
nan,nan,nan,nan,1.236593906356926709e+03,1.193477786579654094e+03
nan,nan,nan,nan,1.234330996809963608e+03,1.195976098309689860e+03
nan,nan,nan,nan,1.233134278428290372e+03,1.196543579711903931e+03
nan,nan,nan,nan,1.235907359166134256e+03,1.193921542123130848e+03
nan,nan,nan,nan,1.234734165765158878e+03,1.194287850695608768e+03
nan,nan,nan,nan,1.235435951546314755e+03,1.195074134003044037e+03
nan,nan,nan,nan,1.235041752556529445e+03,1.195967687848216201e+03
nan,nan,nan,nan,1.234183354755316941e+03,1.195117876012653142e+03
nan,nan,nan,nan,1.235627077892881516e+03,1.194503359392841958e+03
nan,nan,nan,nan,1.233628803734609392e+03,1.196100606711939463e+03
nan,nan,nan,nan,1.234924858601940286e+03,1.194943524324237842e+03
nan,nan,nan,nan,1.234727587335686849e+03,1.196715414411856045e+03
nan,nan,nan,nan,1.235178291401894057e+03,1.194611088768937407e+03
nan,nan,nan,nan,1.236208097950868250e+03,1.193412806816883403e+03
nan,nan,nan,nan,1.234111816144275508e+03,1.197990608769607661e+03
nan,nan,nan,nan,1.236182507441848429e+03,1.193069008237026992e+03
nan,nan,nan,nan,1.234112431900804950e+03,1.195899370385960992e+03
nan,nan,nan,nan,1.234498992067504560e+03,1.195926963882725431e+03
nan,nan,nan,nan,1.235340533860489359e+03,1.194463827230916195e+03
nan,nan,nan,nan,1.233294920861513219e+03,1.197097172860566161e+03
nan,nan,nan,nan,1.235849855004676328e+03,1.192782466317204580e+03
nan,nan,nan,nan,1.234776104800804660e+03,1.195195927329279584e+03
nan,nan,nan,nan,1.235344070754848872e+03,1.194150285123220783e+03
nan,nan,nan,nan,1.235448241700240487e+03,1.194178794585695186e+03
nan,nan,nan,nan,1.234853097029411629e+03,1.195350306781977451e+03
nan,nan,nan,nan,1.233215713728149240e+03,1.196313394833465736e+03
nan,nan,nan,nan,1.232996080670130368e+03,1.194865333748393823e+03
nan,nan,nan,nan,1.233677479013995708e+03,1.195096768112357495e+03
nan,nan,nan,nan,1.234653314726823282e+03,1.195967403937883091e+03
nan,nan,nan,nan,1.233725428901046598e+03,1.197246417011398989e+03
nan,nan,nan,nan,1.233854858431135881e+03,1.196915582127248399e+03
nan,nan,nan,nan,1.234697472875783888e+03,1.195571173254810674e+03
nan,nan,nan,nan,1.235249699058497526e+03,1.194540638194777102e+03
nan,nan,nan,nan,1.235755633488481408e+03,1.193266094642775442e+03
nan,nan,nan,nan,1.235788116531820378e+03,1.193671990289449695e+03
nan,nan,nan,nan,1.235873032718034665e+03,1.193533927637525949e+03
nan,nan,nan,nan,1.233566277734620598e+03,1.195557653302756989e+03
nan,nan,nan,nan,1.234406334243761648e+03,1.195611808637363083e+03
nan,nan,nan,nan,1.235716432465169646e+03,1.193984731791688773e+03
nan,nan,nan,nan,1.234326617532948603e+03,1.194022088705936767e+03
nan,nan,nan,nan,1.236027362213276774e+03,1.193157961136062113e+03
nan,nan,nan,nan,1.234820350880453361e+03,1.195423819006763324e+03
nan,nan,nan,nan,1.234513940565215307e+03,1.193417138864489061e+03
nan,nan,nan,nan,1.234352870160379325e+03,1.195172130714606737e+03
nan,nan,nan,nan,1.235849305756770491e+03,1.194052601022354565e+03
nan,nan,nan,nan,1.236691304068556974e+03,1.191695638693221554e+03
nan,nan,nan,nan,1.233358135665100917e+03,1.193899838232975753e+03
nan,nan,nan,nan,1.233013190022209074e+03,1.193842107503208354e+03
nan,nan,nan,nan,1.234129330016597351e+03,1.196017282992402215e+03
nan,nan,nan,nan,1.234836257363814411e+03,1.196334058582841635e+03
nan,nan,nan,nan,1.236132508411560138e+03,1.194435268312136486e+03
nan,nan,nan,nan,1.232696420297859959e+03,1.193944148070597521e+03
nan,nan,nan,nan,1.232595958462990893e+03,1.192511393940130802e+03
nan,nan,nan,nan,1.234518929468545366e+03,1.192741884040656714e+03
nan,nan,nan,nan,1.233658284803470224e+03,1.193612182524814898e+03
nan,nan,nan,nan,1.236594601289480352e+03,1.193558473996264865e+03
nan,nan,nan,nan,1.235809498200327425e+03,1.193835588737194485e+03
nan,nan,nan,nan,1.234131620732474858e+03,1.194873928608790948e+03
nan,nan,nan,nan,1.235442772830093418e+03,1.195718475968919620e+03
nan,nan,nan,nan,1.233965388246716657e+03,1.195572146995801859e+03
nan,nan,nan,nan,1.234411809738070133e+03,1.194576269271319234e+03
nan,nan,nan,nan,1.232636513137825432e+03,1.192061494342722654e+03
nan,nan,nan,nan,1.235785462434110286e+03,1.193876104797992866e+03
nan,nan,nan,nan,1.233340298969957985e+03,1.191349652911945213e+03
nan,nan,nan,nan,1.232578610727256319e+03,1.193779550914876381e+03
nan,nan,nan,nan,1.234240066293222981e+03,1.196233557183550147e+03
