run_key,filename,runname,total frames,good frames,start time,stop time,notes,frame rate,frame interval (s),pixel scale (arcsec/px),x position (px),x pos std (px),y position (px),y pos std (px),FWHM x (px),FWHM x std (px),FWHM y (px),FWHM y std (px),x position (as),x pos std (as),y position (as),y pos std (as),FWHM x (as),FWHM x std (as),FWHM y (as),FWHM y std (as)
20251023_morning25,morning25,morning25,11520,11520,2025-10-23 10:01:18,2025-10-23 10:25:11,,0.0166666666666666,60.0,0.15,-54.149531300641776,66.12018288464746,-74.63888343124822,90.61733078801404,12.425017458265184,1.0388775391645404,9.613428312470951,0.4455869777600074,-8.122429695096265,9.91802743269712,-11.195832514687233,13.592599618202104,1.8637526187397773,0.155831630874681,1.442014246870643,0.0668380466640011
20251023_nightdrift,nightdrift,nightdrift,9,9,2025-10-23 15:56:39,2025-10-23 16:05:39,,0.0166666666666666,60.0,0.15,-0.1922365254124037,0.9368957026867653,-10.568507990394847,7.236099366483489,11.467519940079018,1.011012586250121,9.12363587983457,0.2756815383270075,-0.0288354788118605,0.1405343554030148,-1.585276198559227,1.0854149049725232,1.7201279910118528,0.1516518879375181,1.3685453819751854,0.0413522307490511
20251023_nightdriftB,nightdriftB,nightdriftB,1259,1259,2025-10-23 16:18:36,2025-10-24 13:17:24,,0.0166666666666666,60.0,0.15,36.03102559481183,17.00757482849251,19.370350775132135,9.89253318715026,28.739081492990035,4.070592505204903,18.24648766420292,2.8771992306196417,5.4046538392217744,2.551136224273876,2.9055526162698206,1.483879978072539,4.310862223948505,0.6105888757807355,2.736973149630438,0.4315798845929462
20251023_noon5237,noon5237,noon5237,8364,8364,2025-10-23 11:23:13,2025-10-23 11:26:13,,0.0166666666666666,60.0,0.15,-0.0543257118175376,0.5205253123471645,-1.250345291894129,0.5700339685605197,10.042780634621865,0.2786082942488351,12.694574448580148,0.4587299984961523,-0.0081488567726306,0.0780787968520746,-0.1875517937841193,0.0855050952840779,1.5064170951932796,0.0417912441373252,1.9041861672870224,0.0688094997744228
20251023_noondrift,noondrift,noondrift,266,266,2025-10-23 11:28:18,2025-10-23 15:53:20,,0.0166666666666666,60.0,0.15,-3.2237754844765187,10.47941495793665,-8.301530426196479,10.608028223144352,17.519208566556294,7.579231107275152,23.63946216971516,11.005143617001774,-0.4835663226714778,1.571912243690497,-1.2452295639294717,1.5912042334716527,2.627881284983444,1.1368846660912728,3.545919325457273,1.650771542550266
20251024_weekenddrift,weekenddrift,weekenddrift,1042,1042,2025-10-24 16:22:38,2025-10-25 09:43:54,,0.0166666666666666,60.0,0.15,31.562767937403464,17.99710204510001,15.793548245048738,7.381443117801157,31.771502801206275,5.1618165748652425,20.83936366233073,3.470934576400935,4.73441519061052,2.6995653067650016,2.3690322367573105,1.1072164676701737,4.765725420180941,0.7742724862297864,3.1259045493496087,0.5206401864601402
20251027_night5237,night5237,night5237,9425,9425,2025-10-27 16:48:25,2025-10-27 16:51:24,,0.0166666666666666,60.0,0.15,-2.4419669208806525,5.7550093027880935,24.224362955524665,51.841022549617584,10.590141150624682,0.7166739096803424,12.467695822408077,0.8816949709391569,-0.3662950381320978,0.863251395418214,3.6336544433287,7.776153382442637,1.5885211725937023,0.1075010864520513,1.8701543733612116,0.1322542456408735
20251027_overnight,overnight,overnight,1099,1099,2025-10-27 17:04:19,2025-10-28 11:22:42,,0.0166666666666666,60.0,0.15,243.60486880324348,114.3358871798147,-104.97001621822892,83.42920213062811,20.202684849552696,7.71688924745325,13.719856789902206,4.520149367652516,36.54073032048652,17.150383076972204,-15.745502432734336,12.514380319594215,3.030402727432904,1.1575333871179874,2.057978518485331,0.6780224051478773
20251029_longweekend,longweekend,longweekend,6970,6963,2025-10-29 16:33:56,2025-11-03 11:43:59,,0.0166666666666666,60.0,0.15,15.8051675626154,425.8400115215669,1.1638268598033843,328.51102723456603,4.654129651888047,4.766426448131345,9.323426617206264,42.56626959549935,2.37077513439231,63.87600172823503,0.1745740289705076,49.2766540851849,0.698119447783207,0.7149639672197018,1.3985139925809396,6.384940439324902
20251029_newcomp,newcomp,newcomp,9577,9577,2025-10-29 16:23:32,2025-10-29 16:26:32,,0.0166666666666666,60.0,0.15,1.3419532452018443,1.2542439240313523,-2.817807522456845,1.2962332984849905,10.809991535218115,0.4770170383201707,11.208446710733256,0.5638555907185784,0.2012929867802766,0.1881365886047028,-0.4226711283685268,0.1944349947727485,1.6214987302827175,0.0715525557480256,1.6812670066099884,0.0845783386077867
20251105_overnight,overnight,overnight,1090,1090,2025-11-05 16:15:39,2025-11-06 10:24:48,,0.0166666666666666,60.0,0.15,0.7977651527106675,56.63877306413804,148.08036427219483,98.5376020492116,11.788271039404563,2.9491439224127074,10.840398610698864,3.7889859991346015,0.1196647729066001,8.495815959620707,22.212054640829223,14.78064030738174,1.7682406559106845,0.4423715883619061,1.6260597916048294,0.5683478998701903
20251106_laser,laser,laser,5063,5063,2025-11-06 13:51:35,2025-11-06 16:08:49,,0.0166666666666666,60.0,0.15,-11.80683423003644,34.840582505968165,-104.73804850774992,61.00199064055996,239.3845843859628,126.397784178664,410.293927624717,231.02190950698875,-1.771025134505466,5.226087375895225,-15.710707276162486,9.150298596083994,35.907687657894414,18.9596676267996,61.54408914370756,34.65328642604831
